word,male,female
hosp-,9.83952e-08,7.70035e-08
housebroke,9.83952e-08,7.70035e-08
househusband,9.83952e-08,7.70035e-08
housemates,9.83952e-08,7.70035e-08
houst-,9.83952e-08,7.70035e-08
howe-,9.83952e-08,7.70035e-08
hud-,9.83952e-08,7.70035e-08
hugger,9.83952e-08,7.70035e-08
humi-,9.83952e-08,7.70035e-08
humidi-,9.83952e-08,7.70035e-08
humil-,9.83952e-08,7.70035e-08
hungrier,9.83952e-08,7.70035e-08
hunh,9.83952e-08,7.70035e-08
hurr-,9.83952e-08,7.70035e-08
husk,9.83952e-08,7.70035e-08
hyman,9.83952e-08,7.70035e-08
hypnotism,9.83952e-08,7.70035e-08
hypnotizing,9.83952e-08,7.70035e-08
hypo,9.83952e-08,7.70035e-08
hypochondria,9.83952e-08,7.70035e-08
i'm-,9.83952e-08,7.70035e-08
i'v-,9.83952e-08,7.70035e-08
i._r._c.,9.83952e-08,7.70035e-08
i._t.s,9.83952e-08,7.70035e-08
ibook,9.83952e-08,7.70035e-08
icelandic,9.83952e-08,7.70035e-08
ichiro,9.83952e-08,7.70035e-08
ideal-,9.83952e-08,7.70035e-08
iden-,9.83952e-08,7.70035e-08
idly,9.83952e-08,7.70035e-08
igloo,9.83952e-08,7.70035e-08
ignites,9.83952e-08,7.70035e-08
ignoramus,9.83952e-08,7.70035e-08
illeta,9.83952e-08,7.70035e-08
imac,9.83952e-08,7.70035e-08
imbalanced,9.83952e-08,7.70035e-08
imitated,9.83952e-08,7.70035e-08
imme-,9.83952e-08,7.70035e-08
immu-,9.83952e-08,7.70035e-08
immunize,9.83952e-08,7.70035e-08
impairment,9.83952e-08,7.70035e-08
impeccable,9.83952e-08,7.70035e-08
impenetrable,9.83952e-08,7.70035e-08
imperialists,9.83952e-08,7.70035e-08
impersonated,9.83952e-08,7.70035e-08
implanting,9.83952e-08,7.70035e-08
implements,9.83952e-08,7.70035e-08
imposter,9.83952e-08,7.70035e-08
imprint,9.83952e-08,7.70035e-08
impurities,9.83952e-08,7.70035e-08
in-line,9.83952e-08,7.70035e-08
inauthentic,9.83952e-08,7.70035e-08
inborn,9.83952e-08,7.70035e-08
incarnate,9.83952e-08,7.70035e-08
incoherent,9.83952e-08,7.70035e-08
incubation,9.83952e-08,7.70035e-08
incurring,9.83952e-08,7.70035e-08
indelible,9.83952e-08,7.70035e-08
indict,9.83952e-08,7.70035e-08
indigestion,9.83952e-08,7.70035e-08
indio,9.83952e-08,7.70035e-08
indiscriminate,9.83952e-08,7.70035e-08
indistinguishable,9.83952e-08,7.70035e-08
indivisible,9.83952e-08,7.70035e-08
indo-,9.83952e-08,7.70035e-08
indu,9.83952e-08,7.70035e-08
induces,9.83952e-08,7.70035e-08
inducing,9.83952e-08,7.70035e-08
inert,9.83952e-08,7.70035e-08
infamy,9.83952e-08,7.70035e-08
infects,9.83952e-08,7.70035e-08
inference,9.83952e-08,7.70035e-08
infestation,9.83952e-08,7.70035e-08
infiltration,9.83952e-08,7.70035e-08
infl-,9.83952e-08,7.70035e-08
inflaming,9.83952e-08,7.70035e-08
inflicts,9.83952e-08,7.70035e-08
influen-,9.83952e-08,7.70035e-08
infuriate,9.83952e-08,7.70035e-08
inhabitants,9.83952e-08,7.70035e-08
inhibits,9.83952e-08,7.70035e-08
iniquity,9.83952e-08,7.70035e-08
injunction,9.83952e-08,7.70035e-08
injures,9.83952e-08,7.70035e-08
innoc-,9.83952e-08,7.70035e-08
inoculate,9.83952e-08,7.70035e-08
inputting,9.83952e-08,7.70035e-08
inquired,9.83952e-08,7.70035e-08
inquiry,9.83952e-08,7.70035e-08
insecticides,9.83952e-08,7.70035e-08
insolence,9.83952e-08,7.70035e-08
instigates,9.83952e-08,7.70035e-08
instigation,9.83952e-08,7.70035e-08
instinctually,9.83952e-08,7.70035e-08
institutionalize,9.83952e-08,7.70035e-08
insulating,9.83952e-08,7.70035e-08
insurers,9.83952e-08,7.70035e-08
insurgence,9.83952e-08,7.70035e-08
insuring,9.83952e-08,7.70035e-08
intakes,9.83952e-08,7.70035e-08
intangibles,9.83952e-08,7.70035e-08
intensifying,9.83952e-08,7.70035e-08
interac-,9.83952e-08,7.70035e-08
interact-,9.83952e-08,7.70035e-08
interdependence,9.83952e-08,7.70035e-08
interfaces,9.83952e-08,7.70035e-08
interjecting,9.83952e-08,7.70035e-08
intermarriages,9.83952e-08,7.70035e-08
intermix,9.83952e-08,7.70035e-08
intern-,9.83952e-08,7.70035e-08
internalizes,9.83952e-08,7.70035e-08
interp-,9.83952e-08,7.70035e-08
interpreters,9.83952e-08,7.70035e-08
interspersed,9.83952e-08,7.70035e-08
intimidates,9.83952e-08,7.70035e-08
introspection,9.83952e-08,7.70035e-08
intrusions,9.83952e-08,7.70035e-08
intuitions,9.83952e-08,7.70035e-08
invalids,9.83952e-08,7.70035e-08
inve-,9.83952e-08,7.70035e-08
inves-,9.83952e-08,7.70035e-08
invigorated,9.83952e-08,7.70035e-08
iodide,9.83952e-08,7.70035e-08
irrationally,9.83952e-08,7.70035e-08
irresistible,9.83952e-08,7.70035e-08
irreverent,9.83952e-08,7.70035e-08
isl-,9.83952e-08,7.70035e-08
islan-,9.83952e-08,7.70035e-08
israel-,9.83952e-08,7.70035e-08
ita-,9.83952e-08,7.70035e-08
itsel-,9.83952e-08,7.70035e-08
ivorson,9.83952e-08,7.70035e-08
j._a._g._s.,9.83952e-08,7.70035e-08
j._v.,9.83952e-08,7.70035e-08
jacko,9.83952e-08,7.70035e-08
jacky,9.83952e-08,7.70035e-08
jaguar,9.83952e-08,7.70035e-08
jai,9.83952e-08,7.70035e-08
jamaicans,9.83952e-08,7.70035e-08
jamboree,9.83952e-08,7.70035e-08
janeiro,9.83952e-08,7.70035e-08
januar-,9.83952e-08,7.70035e-08
jap,9.83952e-08,7.70035e-08
jas,9.83952e-08,7.70035e-08
je,9.83952e-08,7.70035e-08
jeanane,9.83952e-08,7.70035e-08
jeffersonville,9.83952e-08,7.70035e-08
jers-,9.83952e-08,7.70035e-08
jetta,9.83952e-08,7.70035e-08
jewell,9.83952e-08,7.70035e-08
jiggle,9.83952e-08,7.70035e-08
jigsaw,9.83952e-08,7.70035e-08
jillion,9.83952e-08,7.70035e-08
jim-,9.83952e-08,7.70035e-08
job-,9.83952e-08,7.70035e-08
jobwise,9.83952e-08,7.70035e-08
joh-,9.83952e-08,7.70035e-08
jojo,9.83952e-08,7.70035e-08
jokers,9.83952e-08,7.70035e-08
jour-,9.83952e-08,7.70035e-08
juggler,9.83952e-08,7.70035e-08
julien,9.83952e-08,7.70035e-08
juxtaposition,9.83952e-08,7.70035e-08
k._b.,9.83952e-08,7.70035e-08
k._f._i.,9.83952e-08,7.70035e-08
kaddafi,9.83952e-08,7.70035e-08
kaleidoscopes,9.83952e-08,7.70035e-08
katarina,9.83952e-08,7.70035e-08
kawai,9.83952e-08,7.70035e-08
kayakers,9.83952e-08,7.70035e-08
kaylin,9.83952e-08,7.70035e-08
kel,9.83952e-08,7.70035e-08
kel-,9.83952e-08,7.70035e-08
kennett,9.83952e-08,7.70035e-08
kennywood,9.83952e-08,7.70035e-08
keno,9.83952e-08,7.70035e-08
kettering,9.83952e-08,7.70035e-08
keyshound,9.83952e-08,7.70035e-08
kibbles,9.83952e-08,7.70035e-08
kilowatt,9.83952e-08,7.70035e-08
kilpatrick,9.83952e-08,7.70035e-08
kim-,9.83952e-08,7.70035e-08
kimble,9.83952e-08,7.70035e-08
kimchi,9.83952e-08,7.70035e-08
kinder-,9.83952e-08,7.70035e-08
kindergart-,9.83952e-08,7.70035e-08
kindersley,9.83952e-08,7.70035e-08
kindhearted,9.83952e-08,7.70035e-08
kinison,9.83952e-08,7.70035e-08
kiosks,9.83952e-08,7.70035e-08
kisser,9.83952e-08,7.70035e-08
kitch-,9.83952e-08,7.70035e-08
kiwana,9.83952e-08,7.70035e-08
kleptomaniac,9.83952e-08,7.70035e-08
klinghoffer,9.83952e-08,7.70035e-08
kneeled,9.83952e-08,7.70035e-08
knickknacks,9.83952e-08,7.70035e-08
knifed,9.83952e-08,7.70035e-08
knifes,9.83952e-08,7.70035e-08
knitted,9.83952e-08,7.70035e-08
knockouts,9.83952e-08,7.70035e-08
knowable,9.83952e-08,7.70035e-08
koppel,9.83952e-08,7.70035e-08
koresh,9.83952e-08,7.70035e-08
kovacs,9.83952e-08,7.70035e-08
kreme,9.83952e-08,7.70035e-08
kwame,9.83952e-08,7.70035e-08
l._c._d.,9.83952e-08,7.70035e-08
l._s.,9.83952e-08,7.70035e-08
l._v._n.,9.83952e-08,7.70035e-08
labored,9.83952e-08,7.70035e-08
laces,9.83952e-08,7.70035e-08
lackeys,9.83952e-08,7.70035e-08
lagged,9.83952e-08,7.70035e-08
lak-,9.83952e-08,7.70035e-08
lambofield,9.83952e-08,7.70035e-08
laminated,9.83952e-08,7.70035e-08
landmine,9.83952e-08,7.70035e-08
landon,9.83952e-08,7.70035e-08
landowners,9.83952e-08,7.70035e-08
landslide,9.83952e-08,7.70035e-08
lap-,9.83952e-08,7.70035e-08
lapped,9.83952e-08,7.70035e-08
laramie,9.83952e-08,7.70035e-08
laredo,9.83952e-08,7.70035e-08
laren,9.83952e-08,7.70035e-08
largish,9.83952e-08,7.70035e-08
larks,9.83952e-08,7.70035e-08
lateral,9.83952e-08,7.70035e-08
laudable,9.83952e-08,7.70035e-08
lavatory,9.83952e-08,7.70035e-08
leaflets,9.83952e-08,7.70035e-08
leaner,9.83952e-08,7.70035e-08
leant,9.83952e-08,7.70035e-08
ledges,9.83952e-08,7.70035e-08
leelee,9.83952e-08,7.70035e-08
leer,9.83952e-08,7.70035e-08
legal-,9.83952e-08,7.70035e-08
lenox,9.83952e-08,7.70035e-08
lest,9.83952e-08,7.70035e-08
levek,9.83952e-08,7.70035e-08
levied,9.83952e-08,7.70035e-08
levity,9.83952e-08,7.70035e-08
lewes,9.83952e-08,7.70035e-08
lex-,9.83952e-08,7.70035e-08
liberator,9.83952e-08,7.70035e-08
libido,9.83952e-08,7.70035e-08
lien,9.83952e-08,7.70035e-08
"life,",9.83952e-08,7.70035e-08
life-partner,9.83952e-08,7.70035e-08
lifesavers,9.83952e-08,7.70035e-08
lift-,9.83952e-08,7.70035e-08
likeness,9.83952e-08,7.70035e-08
lilley,9.83952e-08,7.70035e-08
limestone,9.83952e-08,7.70035e-08
lindie,9.83952e-08,7.70035e-08
lis,9.83952e-08,7.70035e-08
liselle,9.83952e-08,7.70035e-08
literal-,9.83952e-08,7.70035e-08
literalist,9.83952e-08,7.70035e-08
litigator,9.83952e-08,7.70035e-08
litigious,9.83952e-08,7.70035e-08
livelihood,1.86951e-06,1.77108e-06
llama,9.83952e-08,7.70035e-08
load-,9.83952e-08,7.70035e-08
loader,9.83952e-08,7.70035e-08
loaner,9.83952e-08,7.70035e-08
loca-,9.83952e-08,7.70035e-08
loftier,9.83952e-08,7.70035e-08
lofty,9.83952e-08,7.70035e-08
log-,9.83952e-08,7.70035e-08
logon,9.83952e-08,7.70035e-08
loins,9.83952e-08,7.70035e-08
lollipops,9.83952e-08,7.70035e-08
londoners,9.83952e-08,7.70035e-08
longish,9.83952e-08,7.70035e-08
loni,9.83952e-08,7.70035e-08
lookin,9.83952e-08,7.70035e-08
loopy,9.83952e-08,7.70035e-08
looses,9.83952e-08,7.70035e-08
loquacious,9.83952e-08,7.70035e-08
lor-,9.83952e-08,7.70035e-08
lotions,9.83952e-08,7.70035e-08
lou-,9.83952e-08,7.70035e-08
louis-,9.83952e-08,7.70035e-08
louvers,9.83952e-08,7.70035e-08
loveland,9.83952e-08,7.70035e-08
lovemaking,9.83952e-08,7.70035e-08
lovin-,9.83952e-08,7.70035e-08
loyalist,9.83952e-08,7.70035e-08
lu,9.83952e-08,7.70035e-08
lubavitcher,9.83952e-08,7.70035e-08
lucknow,9.83952e-08,7.70035e-08
lucretia,9.83952e-08,7.70035e-08
lulled,9.83952e-08,7.70035e-08
lumberton,9.83952e-08,7.70035e-08
lunchroom,9.83952e-08,7.70035e-08
lusting,9.83952e-08,7.70035e-08
luvell,9.83952e-08,7.70035e-08
ly-,9.83952e-08,7.70035e-08
lynchings,9.83952e-08,7.70035e-08
m._e.,9.83952e-08,7.70035e-08
m._l._m.,9.83952e-08,7.70035e-08
m._n._t.,9.83952e-08,7.70035e-08
m._p._a.,9.83952e-08,7.70035e-08
m._s._a.,9.83952e-08,7.70035e-08
machismo,9.83952e-08,7.70035e-08
mackinaw,9.83952e-08,7.70035e-08
macrobiotics,9.83952e-08,7.70035e-08
macroeconomic,9.83952e-08,7.70035e-08
maddening,9.83952e-08,7.70035e-08
madeleine,9.83952e-08,7.70035e-08
magnify,9.83952e-08,7.70035e-08
magnifying,9.83952e-08,7.70035e-08
magoo,9.83952e-08,7.70035e-08
manag-,9.83952e-08,7.70035e-08
maneuvers,9.83952e-08,7.70035e-08
mange,9.83952e-08,7.70035e-08
manhattanite,9.83952e-08,7.70035e-08
manicuring,9.83952e-08,7.70035e-08
manifesting,9.83952e-08,7.70035e-08
manipulators,9.83952e-08,7.70035e-08
mannerism,9.83952e-08,7.70035e-08
manuscript,9.83952e-08,7.70035e-08
marathoner,9.83952e-08,7.70035e-08
marc-,9.83952e-08,7.70035e-08
marchmont,9.83952e-08,7.70035e-08
markedly,9.83952e-08,7.70035e-08
marketer,9.83952e-08,7.70035e-08
marron,9.83952e-08,7.70035e-08
marvels,9.83952e-08,7.70035e-08
mary-ann,9.83952e-08,7.70035e-08
masarta,9.83952e-08,7.70035e-08
massapequa,9.83952e-08,7.70035e-08
mastering,9.83952e-08,7.70035e-08
matchstick,9.83952e-08,7.70035e-08
material-,9.83952e-08,7.70035e-08
materialist,9.83952e-08,7.70035e-08
materiality,9.83952e-08,7.70035e-08
matt-,9.83952e-08,7.70035e-08
maude,9.83952e-08,7.70035e-08
mayfield,9.83952e-08,7.70035e-08
mazafa,9.83952e-08,7.70035e-08
mazatlan,9.83952e-08,7.70035e-08
mccarthyesque,9.83952e-08,7.70035e-08
mcdon-,9.83952e-08,7.70035e-08
mcdonal-,9.83952e-08,7.70035e-08
mcdowell,9.83952e-08,7.70035e-08
mcilroy,9.83952e-08,7.70035e-08
mcnuggets,9.83952e-08,7.70035e-08
mcpherson,9.83952e-08,7.70035e-08
mcvey,9.83952e-08,7.70035e-08
mec,9.83952e-08,7.70035e-08
medial,9.83952e-08,7.70035e-08
meditated,9.83952e-08,7.70035e-08
medley,9.83952e-08,7.70035e-08
medway,9.83952e-08,7.70035e-08
megastore,9.83952e-08,7.70035e-08
megs,9.83952e-08,7.70035e-08
melba,9.83952e-08,7.70035e-08
mellor,9.83952e-08,7.70035e-08
membranes,9.83952e-08,7.70035e-08
mementos,9.83952e-08,7.70035e-08
memorandum,9.83952e-08,7.70035e-08
mended,9.83952e-08,7.70035e-08
mendoza,9.83952e-08,7.70035e-08
mentorship,9.83952e-08,7.70035e-08
mercenaries,9.83952e-08,7.70035e-08
merediths,9.83952e-08,7.70035e-08
mergers,9.83952e-08,7.70035e-08
meta-,9.83952e-08,7.70035e-08
metabol-,9.83952e-08,7.70035e-08
meteor,9.83952e-08,7.70035e-08
methamphetamines,9.83952e-08,7.70035e-08
mezzanine,9.83952e-08,7.70035e-08
michig-,9.83952e-08,7.70035e-08
microchips,9.83952e-08,7.70035e-08
middlesex,9.83952e-08,7.70035e-08
midi,9.83952e-08,7.70035e-08
midlands,9.83952e-08,7.70035e-08
migrants,9.83952e-08,7.70035e-08
mile-,9.83952e-08,7.70035e-08
militarization,9.83952e-08,7.70035e-08
militarized,9.83952e-08,7.70035e-08
milkin,9.83952e-08,7.70035e-08
millers,9.83952e-08,7.70035e-08
millville,9.83952e-08,7.70035e-08
mimics,9.83952e-08,7.70035e-08
minced,9.83952e-08,7.70035e-08
mind-,9.83952e-08,7.70035e-08
mindsets,9.83952e-08,7.70035e-08
miner,9.83952e-08,7.70035e-08
minimizes,9.83952e-08,7.70035e-08
minimu-,9.83952e-08,7.70035e-08
minn-,9.83952e-08,7.70035e-08
minnesotans,9.83952e-08,7.70035e-08
minoa,9.83952e-08,7.70035e-08
misappropriated,9.83952e-08,7.70035e-08
misappropriations,9.83952e-08,7.70035e-08
misjudging,9.83952e-08,7.70035e-08
misnamed,9.83952e-08,7.70035e-08
missingham,9.83952e-08,7.70035e-08
misspellings,9.83952e-08,7.70035e-08
misspend,9.83952e-08,7.70035e-08
misting,9.83952e-08,7.70035e-08
mistresses,9.83952e-08,7.70035e-08
mitzvahs,9.83952e-08,7.70035e-08
mixup,9.83952e-08,7.70035e-08
mm-,9.83952e-08,7.70035e-08
mobiles,9.83952e-08,7.70035e-08
mobster,9.83952e-08,7.70035e-08
mobsters,9.83952e-08,7.70035e-08
modifying,9.83952e-08,7.70035e-08
mogadishu,9.83952e-08,7.70035e-08
mohicans,9.83952e-08,7.70035e-08
molar,9.83952e-08,7.70035e-08
molester,9.83952e-08,7.70035e-08
moma,9.83952e-08,7.70035e-08
momentous,9.83952e-08,7.70035e-08
mondo,9.83952e-08,7.70035e-08
moneymaking,9.83952e-08,7.70035e-08
monk-,9.83952e-08,7.70035e-08
monson,9.83952e-08,7.70035e-08
monsoons,9.83952e-08,7.70035e-08
monstrosity,9.83952e-08,7.70035e-08
moonbeams,9.83952e-08,7.70035e-08
moonlight,9.83952e-08,7.70035e-08
moonshadow,9.83952e-08,7.70035e-08
moonshine,9.83952e-08,7.70035e-08
moped,9.83952e-08,7.70035e-08
moreno,9.83952e-08,7.70035e-08
morin,9.83952e-08,7.70035e-08
morni-,9.83952e-08,7.70035e-08
morphism,9.83952e-08,7.70035e-08
morten,9.83952e-08,7.70035e-08
mosaic,9.83952e-08,7.70035e-08
motiva-,9.83952e-08,7.70035e-08
motivators,9.83952e-08,7.70035e-08
mount-,9.83952e-08,7.70035e-08
mountainside,9.83952e-08,7.70035e-08
mousetrap,9.83952e-08,7.70035e-08
mousse,9.83952e-08,7.70035e-08
mown,9.83952e-08,7.70035e-08
mucked,9.83952e-08,7.70035e-08
muddied,9.83952e-08,7.70035e-08
muhlenberg,9.83952e-08,7.70035e-08
mullahs,9.83952e-08,7.70035e-08
multi-language,9.83952e-08,7.70035e-08
multilingual,9.83952e-08,7.70035e-08
multinationals,9.83952e-08,7.70035e-08
multiplexes,9.83952e-08,7.70035e-08
mumbo,9.83952e-08,7.70035e-08
munchkin,9.83952e-08,7.70035e-08
munster,9.83952e-08,7.70035e-08
muriel,9.83952e-08,7.70035e-08
murph,9.83952e-08,7.70035e-08
muscatine,9.83952e-08,7.70035e-08
muscled,9.83952e-08,7.70035e-08
music-,9.83952e-08,7.70035e-08
muskogee,9.83952e-08,7.70035e-08
mussel,9.83952e-08,7.70035e-08
muzzles,9.83952e-08,7.70035e-08
mysteriously,9.83952e-08,7.70035e-08
n._i._s.,9.83952e-08,7.70035e-08
n._p._a.,9.83952e-08,7.70035e-08
n._s.,9.83952e-08,7.70035e-08
n._t._r.,9.83952e-08,7.70035e-08
n._y._s._p._i.,9.83952e-08,7.70035e-08
nacho,9.83952e-08,7.70035e-08
nailing,9.83952e-08,7.70035e-08
nakedness,9.83952e-08,7.70035e-08
name-,9.83952e-08,7.70035e-08
nape,9.83952e-08,7.70035e-08
natesha,9.83952e-08,7.70035e-08
nattered,9.83952e-08,7.70035e-08
naturalization,9.83952e-08,7.70035e-08
nave,9.83952e-08,7.70035e-08
navigating,9.83952e-08,7.70035e-08
neanderthal,9.83952e-08,7.70035e-08
neanderthals,9.83952e-08,7.70035e-08
necessary-,9.83952e-08,7.70035e-08
neckers,9.83952e-08,7.70035e-08
necking,9.83952e-08,7.70035e-08
negat-,9.83952e-08,7.70035e-08
negating,9.83952e-08,7.70035e-08
neglectful,9.83952e-08,7.70035e-08
negli-,9.83952e-08,7.70035e-08
negligible,9.83952e-08,7.70035e-08
neighbor-,9.83952e-08,7.70035e-08
nep-,9.83952e-08,7.70035e-08
nerf,9.83952e-08,7.70035e-08
nestle,9.83952e-08,7.70035e-08
neu-,9.83952e-08,7.70035e-08
neurons,9.83952e-08,7.70035e-08
newburg,9.83952e-08,7.70035e-08
newburgh,9.83952e-08,7.70035e-08
newsp-,9.83952e-08,7.70035e-08
nice-,9.83952e-08,7.70035e-08
nicholls,9.83952e-08,7.70035e-08
nieve,9.83952e-08,7.70035e-08
nigh,9.83952e-08,7.70035e-08
nilly,9.83952e-08,7.70035e-08
nine-one-one,9.83952e-08,7.70035e-08
ninete-,9.83952e-08,7.70035e-08
nintendos,9.83952e-08,7.70035e-08
no-no,9.83952e-08,7.70035e-08
nob-,9.83952e-08,7.70035e-08
nolan,9.83952e-08,7.70035e-08
nomads,9.83952e-08,7.70035e-08
non-american,9.83952e-08,7.70035e-08
non-issue,9.83952e-08,7.70035e-08
nonjudgmental,9.83952e-08,7.70035e-08
norbert,9.83952e-08,7.70035e-08
nordstrom,9.83952e-08,7.70035e-08
normalized,9.83952e-08,7.70035e-08
nostril,9.83952e-08,7.70035e-08
nostrils,9.83952e-08,7.70035e-08
notation,9.83952e-08,7.70035e-08
nothingness,9.83952e-08,7.70035e-08
noun,9.83952e-08,7.70035e-08
novelist,9.83952e-08,7.70035e-08
nowdays,9.83952e-08,7.70035e-08
noxious,9.83952e-08,7.70035e-08
nucle-,9.83952e-08,7.70035e-08
nucleus,9.83952e-08,7.70035e-08
nuisances,9.83952e-08,7.70035e-08
numb-,9.83952e-08,7.70035e-08
nutca-,9.83952e-08,7.70035e-08
nuzzling,9.83952e-08,7.70035e-08
nyu,9.83952e-08,7.70035e-08
o._b._g._y._n.,9.83952e-08,7.70035e-08
o._d._u.,9.83952e-08,7.70035e-08
o._r._g.,9.83952e-08,7.70035e-08
o._s._h._a.,9.83952e-08,7.70035e-08
oak-,9.83952e-08,7.70035e-08
obeyed,9.83952e-08,7.70035e-08
obeys,9.83952e-08,7.70035e-08
obispo,9.83952e-08,7.70035e-08
oblong,9.83952e-08,7.70035e-08
oboe,9.83952e-08,7.70035e-08
obscures,9.83952e-08,7.70035e-08
obsessing,9.83952e-08,7.70035e-08
occupant,9.83952e-08,7.70035e-08
occupants,9.83952e-08,7.70035e-08
ocher,9.83952e-08,7.70035e-08
octane,9.83952e-08,7.70035e-08
od'd,9.83952e-08,7.70035e-08
odors,9.83952e-08,7.70035e-08
offaire,9.83952e-08,7.70035e-08
offi-,9.83952e-08,7.70035e-08
og-,9.83952e-08,7.70035e-08
oktoberfest,9.83952e-08,7.70035e-08
oman,9.83952e-08,7.70035e-08
omitting,9.83952e-08,7.70035e-08
onassis,9.83952e-08,7.70035e-08
onerous,9.83952e-08,7.70035e-08
oopsy,9.83952e-08,7.70035e-08
opaque,9.83952e-08,7.70035e-08
operational,9.83952e-08,7.70035e-08
ophthalmologist,9.83952e-08,7.70035e-08
opinion-,9.83952e-08,7.70035e-08
opportu-,9.83952e-08,7.70035e-08
oppos-,9.83952e-08,7.70035e-08
optometrist,9.83952e-08,7.70035e-08
orch-,9.83952e-08,7.70035e-08
oregonians,9.83952e-08,7.70035e-08
orem,9.83952e-08,7.70035e-08
orgy,9.83952e-08,7.70035e-08
orientate,9.83952e-08,7.70035e-08
orthopedics,9.83952e-08,7.70035e-08
osaka,9.83952e-08,7.70035e-08
osh,9.83952e-08,7.70035e-08
ostracizes,9.83952e-08,7.70035e-08
ostriches,9.83952e-08,7.70035e-08
ot,9.83952e-08,7.70035e-08
oursel-,9.83952e-08,7.70035e-08
outclassed,9.83952e-08,7.70035e-08
outfitters,9.83952e-08,7.70035e-08
outhouses,9.83952e-08,7.70035e-08
outlasts,9.83952e-08,7.70035e-08
outlines,9.83952e-08,7.70035e-08
outlining,9.83952e-08,7.70035e-08
outstretched,9.83952e-08,7.70035e-08
ovaries,9.83952e-08,7.70035e-08
overactive,9.83952e-08,7.70035e-08
overarching,9.83952e-08,7.70035e-08
overcharge,9.83952e-08,7.70035e-08
overcharging,9.83952e-08,7.70035e-08
overdress,9.83952e-08,7.70035e-08
overdrive,9.83952e-08,7.70035e-08
overeater,9.83952e-08,7.70035e-08
overhang,9.83952e-08,7.70035e-08
overheating,9.83952e-08,7.70035e-08
overindulgence,9.83952e-08,7.70035e-08
overjoyed,9.83952e-08,7.70035e-08
overlapped,9.83952e-08,7.70035e-08
overlaps,9.83952e-08,7.70035e-08
overpay,9.83952e-08,7.70035e-08
overridden,9.83952e-08,7.70035e-08
overspending,9.83952e-08,7.70035e-08
overstepping,9.83952e-08,7.70035e-08
overtaking,9.83952e-08,7.70035e-08
overthrows,9.83952e-08,7.70035e-08
p._b._r.,9.83952e-08,7.70035e-08
p._i.,9.83952e-08,7.70035e-08
p._p._a.,9.83952e-08,7.70035e-08
p._s._u.,9.83952e-08,7.70035e-08
pac-,9.83952e-08,7.70035e-08
pacey,9.83952e-08,7.70035e-08
pad-,9.83952e-08,7.70035e-08
paddles,9.83952e-08,7.70035e-08
paed-,9.83952e-08,7.70035e-08
pag-,9.83952e-08,7.70035e-08
paganistic,9.83952e-08,7.70035e-08
pagans,9.83952e-08,7.70035e-08
pails,9.83952e-08,7.70035e-08
paining,9.83952e-08,7.70035e-08
paleontology,9.83952e-08,7.70035e-08
palest-,9.83952e-08,7.70035e-08
palling,9.83952e-08,7.70035e-08
paltrow,9.83952e-08,7.70035e-08
panhandler,9.83952e-08,7.70035e-08
panky,9.83952e-08,7.70035e-08
pansy,9.83952e-08,7.70035e-08
papillon,9.83952e-08,7.70035e-08
pappy,9.83952e-08,7.70035e-08
parable,9.83952e-08,7.70035e-08
parables,9.83952e-08,7.70035e-08
paradoxical,9.83952e-08,7.70035e-08
paragliding,9.83952e-08,7.70035e-08
paragons,9.83952e-08,7.70035e-08
paraphrase,9.83952e-08,7.70035e-08
paras-,9.83952e-08,7.70035e-08
parasite,9.83952e-08,7.70035e-08
parcelle,9.83952e-08,7.70035e-08
parle,9.83952e-08,7.70035e-08
parma,9.83952e-08,7.70035e-08
parmigiana,9.83952e-08,7.70035e-08
parodying,9.83952e-08,7.70035e-08
parsimonious,9.83952e-08,7.70035e-08
participle,9.83952e-08,7.70035e-08
particle,9.83952e-08,7.70035e-08
partitioned,9.83952e-08,7.70035e-08
partitions,9.83952e-08,7.70035e-08
passers,9.83952e-08,7.70035e-08
pastrami,9.83952e-08,7.70035e-08
pasty,9.83952e-08,7.70035e-08
pathetically,9.83952e-08,7.70035e-08
pathmark,9.83952e-08,7.70035e-08
pathologists,9.83952e-08,7.70035e-08
paton,9.83952e-08,7.70035e-08
patriotically,9.83952e-08,7.70035e-08
patrolled,9.83952e-08,7.70035e-08
patton,9.83952e-08,7.70035e-08
paulina,9.83952e-08,7.70035e-08
pausing,9.83952e-08,7.70035e-08
payday,9.83952e-08,7.70035e-08
pbs,9.83952e-08,7.70035e-08
peacefulness,9.83952e-08,7.70035e-08
pearce,9.83952e-08,7.70035e-08
ped,9.83952e-08,7.70035e-08
pedicured,9.83952e-08,7.70035e-08
pedicures,9.83952e-08,7.70035e-08
pele,9.83952e-08,7.70035e-08
pembroke,9.83952e-08,7.70035e-08
pendant,9.83952e-08,7.70035e-08
pendulums,9.83952e-08,7.70035e-08
penitentiaries,9.83952e-08,7.70035e-08
pennsauken,9.83952e-08,7.70035e-08
pennsbury,9.83952e-08,7.70035e-08
pennsylvanians,9.83952e-08,7.70035e-08
pent-,9.83952e-08,7.70035e-08
peplin,9.83952e-08,7.70035e-08
pepperell,9.83952e-08,7.70035e-08
perceiving,9.83952e-08,7.70035e-08
percent-,9.83952e-08,7.70035e-08
peri,9.83952e-08,7.70035e-08
peril,9.83952e-08,7.70035e-08
perj-,9.83952e-08,7.70035e-08
perked,9.83952e-08,7.70035e-08
perm-,9.83952e-08,7.70035e-08
permeate,9.83952e-08,7.70035e-08
